entity_id,state,last_changed,local_ts,hour,night_date
sensor.lounge_airq_sen55_temperature,25,2025-01-09 23:00:00+00:00,2025-01-10 01:00:00+02:00,1,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 00:00:00+00:00,2025-01-10 02:00:00+02:00,2,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 01:00:00+00:00,2025-01-10 03:00:00+02:00,3,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 02:00:00+00:00,2025-01-10 04:00:00+02:00,4,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 03:00:00+00:00,2025-01-10 05:00:00+02:00,5,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 04:00:00+00:00,2025-01-10 06:00:00+02:00,6,2025-01-09
sensor.lounge_airq_sen55_temperature,25,2025-01-10 20:00:00+00:00,2025-01-10 22:00:00+02:00,22,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-10 21:00:00+00:00,2025-01-10 23:00:00+02:00,23,2025-01-10
sensor.lounge_airq_sen55_temperature,26,2025-01-10 22:00:00+00:00,2025-01-11 00:00:00+02:00,0,2025-01-10
sensor.lounge_airq_sen55_temperature,26,2025-01-10 23:00:00+00:00,2025-01-11 01:00:00+02:00,1,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 00:00:00+00:00,2025-01-11 02:00:00+02:00,2,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 01:00:00+00:00,2025-01-11 03:00:00+02:00,3,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 02:00:00+00:00,2025-01-11 04:00:00+02:00,4,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 03:00:00+00:00,2025-01-11 05:00:00+02:00,5,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 04:00:00+00:00,2025-01-11 06:00:00+02:00,6,2025-01-10
sensor.lounge_airq_sen55_temperature,25,2025-01-11 20:00:00+00:00,2025-01-11 22:00:00+02:00,22,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-11 21:00:00+00:00,2025-01-11 23:00:00+02:00,23,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-11 22:00:00+00:00,2025-01-12 00:00:00+02:00,0,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-11 23:00:00+00:00,2025-01-12 01:00:00+02:00,1,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 00:00:00+00:00,2025-01-12 02:00:00+02:00,2,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 01:00:00+00:00,2025-01-12 03:00:00+02:00,3,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 02:00:00+00:00,2025-01-12 04:00:00+02:00,4,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 03:00:00+00:00,2025-01-12 05:00:00+02:00,5,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 04:00:00+00:00,2025-01-12 06:00:00+02:00,6,2025-01-11
sensor.lounge_airq_sen55_temperature,25,2025-01-12 20:00:00+00:00,2025-01-12 22:00:00+02:00,22,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-12 21:00:00+00:00,2025-01-12 23:00:00+02:00,23,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-12 22:00:00+00:00,2025-01-13 00:00:00+02:00,0,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-12 23:00:00+00:00,2025-01-13 01:00:00+02:00,1,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-13 00:00:00+00:00,2025-01-13 02:00:00+02:00,2,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-13 01:00:00+00:00,2025-01-13 03:00:00+02:00,3,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-13 02:00:00+00:00,2025-01-13 04:00:00+02:00,4,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-13 03:00:00+00:00,2025-01-13 05:00:00+02:00,5,2025-01-12
sensor.lounge_airq_sen55_temperature,25,2025-01-13 04:00:00+00:00,2025-01-13 06:00:00+02:00,6,2025-01-12
sensor.lounge_airq_sen55_temperature,26,2025-01-13 20:00:00+00:00,2025-01-13 22:00:00+02:00,22,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-13 21:00:00+00:00,2025-01-13 23:00:00+02:00,23,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-13 22:00:00+00:00,2025-01-14 00:00:00+02:00,0,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-13 23:00:00+00:00,2025-01-14 01:00:00+02:00,1,2025-01-13
sensor.lounge_airq_sen55_temperature,25,2025-01-14 00:00:00+00:00,2025-01-14 02:00:00+02:00,2,2025-01-13
sensor.lounge_airq_sen55_temperature,25,2025-01-14 01:00:00+00:00,2025-01-14 03:00:00+02:00,3,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-14 02:00:00+00:00,2025-01-14 04:00:00+02:00,4,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-14 03:00:00+00:00,2025-01-14 05:00:00+02:00,5,2025-01-13
sensor.lounge_airq_sen55_temperature,26,2025-01-14 04:00:00+00:00,2025-01-14 06:00:00+02:00,6,2025-01-13
sensor.lounge_airq_sen55_temperature,25,2025-01-14 20:00:00+00:00,2025-01-14 22:00:00+02:00,22,2025-01-14
sensor.lounge_airq_sen55_temperature,26,2025-01-14 21:00:00+00:00,2025-01-14 23:00:00+02:00,23,2025-01-14
sensor.lounge_airq_sen55_temperature,26,2025-01-14 22:00:00+00:00,2025-01-15 00:00:00+02:00,0,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-14 23:00:00+00:00,2025-01-15 01:00:00+02:00,1,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-15 00:00:00+00:00,2025-01-15 02:00:00+02:00,2,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-15 01:00:00+00:00,2025-01-15 03:00:00+02:00,3,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-15 02:00:00+00:00,2025-01-15 04:00:00+02:00,4,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-15 03:00:00+00:00,2025-01-15 05:00:00+02:00,5,2025-01-14
sensor.lounge_airq_sen55_temperature,25,2025-01-15 04:00:00+00:00,2025-01-15 06:00:00+02:00,6,2025-01-14
sensor.lounge_airq_sen55_temperature,26,2025-01-15 20:00:00+00:00,2025-01-15 22:00:00+02:00,22,2025-01-15
sensor.lounge_airq_sen55_temperature,25,2025-01-15 21:00:00+00:00,2025-01-15 23:00:00+02:00,23,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-15 22:00:00+00:00,2025-01-16 00:00:00+02:00,0,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-15 23:00:00+00:00,2025-01-16 01:00:00+02:00,1,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 00:00:00+00:00,2025-01-16 02:00:00+02:00,2,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 01:00:00+00:00,2025-01-16 03:00:00+02:00,3,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 02:00:00+00:00,2025-01-16 04:00:00+02:00,4,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 03:00:00+00:00,2025-01-16 05:00:00+02:00,5,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 04:00:00+00:00,2025-01-16 06:00:00+02:00,6,2025-01-15
sensor.lounge_airq_sen55_temperature,26,2025-01-16 20:00:00+00:00,2025-01-16 22:00:00+02:00,22,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-16 21:00:00+00:00,2025-01-16 23:00:00+02:00,23,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-16 22:00:00+00:00,2025-01-17 00:00:00+02:00,0,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-16 23:00:00+00:00,2025-01-17 01:00:00+02:00,1,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-17 00:00:00+00:00,2025-01-17 02:00:00+02:00,2,2025-01-16
sensor.lounge_airq_sen55_temperature,25,2025-01-17 01:00:00+00:00,2025-01-17 03:00:00+02:00,3,2025-01-16
sensor.lounge_airq_sen55_temperature,25,2025-01-17 02:00:00+00:00,2025-01-17 04:00:00+02:00,4,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-17 03:00:00+00:00,2025-01-17 05:00:00+02:00,5,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-17 04:00:00+00:00,2025-01-17 06:00:00+02:00,6,2025-01-16
sensor.lounge_airq_sen55_temperature,26,2025-01-17 20:00:00+00:00,2025-01-17 22:00:00+02:00,22,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-17 21:00:00+00:00,2025-01-17 23:00:00+02:00,23,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-17 22:00:00+00:00,2025-01-18 00:00:00+02:00,0,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-17 23:00:00+00:00,2025-01-18 01:00:00+02:00,1,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 00:00:00+00:00,2025-01-18 02:00:00+02:00,2,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 01:00:00+00:00,2025-01-18 03:00:00+02:00,3,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 02:00:00+00:00,2025-01-18 04:00:00+02:00,4,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 03:00:00+00:00,2025-01-18 05:00:00+02:00,5,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 04:00:00+00:00,2025-01-18 06:00:00+02:00,6,2025-01-17
sensor.lounge_airq_sen55_temperature,26,2025-01-18 20:00:00+00:00,2025-01-18 22:00:00+02:00,22,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-18 21:00:00+00:00,2025-01-18 23:00:00+02:00,23,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-18 22:00:00+00:00,2025-01-19 00:00:00+02:00,0,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-18 23:00:00+00:00,2025-01-19 01:00:00+02:00,1,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 00:00:00+00:00,2025-01-19 02:00:00+02:00,2,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 01:00:00+00:00,2025-01-19 03:00:00+02:00,3,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 02:00:00+00:00,2025-01-19 04:00:00+02:00,4,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 03:00:00+00:00,2025-01-19 05:00:00+02:00,5,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 04:00:00+00:00,2025-01-19 06:00:00+02:00,6,2025-01-18
sensor.lounge_airq_sen55_temperature,26,2025-01-19 20:00:00+00:00,2025-01-19 22:00:00+02:00,22,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-19 21:00:00+00:00,2025-01-19 23:00:00+02:00,23,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-19 22:00:00+00:00,2025-01-20 00:00:00+02:00,0,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-19 23:00:00+00:00,2025-01-20 01:00:00+02:00,1,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 00:00:00+00:00,2025-01-20 02:00:00+02:00,2,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 01:00:00+00:00,2025-01-20 03:00:00+02:00,3,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 02:00:00+00:00,2025-01-20 04:00:00+02:00,4,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 03:00:00+00:00,2025-01-20 05:00:00+02:00,5,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 04:00:00+00:00,2025-01-20 06:00:00+02:00,6,2025-01-19
sensor.lounge_airq_sen55_temperature,26,2025-01-20 20:00:00+00:00,2025-01-20 22:00:00+02:00,22,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-20 21:00:00+00:00,2025-01-20 23:00:00+02:00,23,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-20 22:00:00+00:00,2025-01-21 00:00:00+02:00,0,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-20 23:00:00+00:00,2025-01-21 01:00:00+02:00,1,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-21 00:00:00+00:00,2025-01-21 02:00:00+02:00,2,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-21 01:00:00+00:00,2025-01-21 03:00:00+02:00,3,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-21 02:00:00+00:00,2025-01-21 04:00:00+02:00,4,2025-01-20
sensor.lounge_airq_sen55_temperature,25,2025-01-21 03:00:00+00:00,2025-01-21 05:00:00+02:00,5,2025-01-20
sensor.lounge_airq_sen55_temperature,25,2025-01-21 04:00:00+00:00,2025-01-21 06:00:00+02:00,6,2025-01-20
sensor.lounge_airq_sen55_temperature,26,2025-01-21 20:00:00+00:00,2025-01-21 22:00:00+02:00,22,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-21 21:00:00+00:00,2025-01-21 23:00:00+02:00,23,2025-01-21
sensor.lounge_airq_sen55_temperature,25,2025-01-21 22:00:00+00:00,2025-01-22 00:00:00+02:00,0,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-21 23:00:00+00:00,2025-01-22 01:00:00+02:00,1,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 00:00:00+00:00,2025-01-22 02:00:00+02:00,2,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 01:00:00+00:00,2025-01-22 03:00:00+02:00,3,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 02:00:00+00:00,2025-01-22 04:00:00+02:00,4,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 03:00:00+00:00,2025-01-22 05:00:00+02:00,5,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 04:00:00+00:00,2025-01-22 06:00:00+02:00,6,2025-01-21
sensor.lounge_airq_sen55_temperature,26,2025-01-22 20:00:00+00:00,2025-01-22 22:00:00+02:00,22,2025-01-22
sensor.lounge_airq_sen55_temperature,25,2025-01-22 21:00:00+00:00,2025-01-22 23:00:00+02:00,23,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-22 22:00:00+00:00,2025-01-23 00:00:00+02:00,0,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-22 23:00:00+00:00,2025-01-23 01:00:00+02:00,1,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-23 00:00:00+00:00,2025-01-23 02:00:00+02:00,2,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-23 01:00:00+00:00,2025-01-23 03:00:00+02:00,3,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-23 02:00:00+00:00,2025-01-23 04:00:00+02:00,4,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-23 03:00:00+00:00,2025-01-23 05:00:00+02:00,5,2025-01-22
sensor.lounge_airq_sen55_temperature,26,2025-01-23 04:00:00+00:00,2025-01-23 06:00:00+02:00,6,2025-01-22
sensor.lounge_airq_sen55_temperature,25,2025-01-23 20:00:00+00:00,2025-01-23 22:00:00+02:00,22,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-23 21:00:00+00:00,2025-01-23 23:00:00+02:00,23,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-23 22:00:00+00:00,2025-01-24 00:00:00+02:00,0,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-23 23:00:00+00:00,2025-01-24 01:00:00+02:00,1,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-24 00:00:00+00:00,2025-01-24 02:00:00+02:00,2,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-24 01:00:00+00:00,2025-01-24 03:00:00+02:00,3,2025-01-23
sensor.lounge_airq_sen55_temperature,25,2025-01-24 02:00:00+00:00,2025-01-24 04:00:00+02:00,4,2025-01-23
sensor.lounge_airq_sen55_temperature,24,2025-01-24 03:00:00+00:00,2025-01-24 05:00:00+02:00,5,2025-01-23
sensor.lounge_airq_sen55_temperature,24,2025-01-24 04:00:00+00:00,2025-01-24 06:00:00+02:00,6,2025-01-23
sensor.lounge_airq_sen55_temperature,24,2025-01-24 20:00:00+00:00,2025-01-24 22:00:00+02:00,22,2025-01-24
sensor.lounge_airq_sen55_temperature,24,2025-01-24 21:00:00+00:00,2025-01-24 23:00:00+02:00,23,2025-01-24
sensor.lounge_airq_sen55_temperature,24,2025-01-24 22:00:00+00:00,2025-01-25 00:00:00+02:00,0,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-24 23:00:00+00:00,2025-01-25 01:00:00+02:00,1,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 00:00:00+00:00,2025-01-25 02:00:00+02:00,2,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 01:00:00+00:00,2025-01-25 03:00:00+02:00,3,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 02:00:00+00:00,2025-01-25 04:00:00+02:00,4,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 03:00:00+00:00,2025-01-25 05:00:00+02:00,5,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 04:00:00+00:00,2025-01-25 06:00:00+02:00,6,2025-01-24
sensor.lounge_airq_sen55_temperature,25,2025-01-25 20:00:00+00:00,2025-01-25 22:00:00+02:00,22,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-25 21:00:00+00:00,2025-01-25 23:00:00+02:00,23,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-25 22:00:00+00:00,2025-01-26 00:00:00+02:00,0,2025-01-25
sensor.lounge_airq_sen55_temperature,26,2025-01-25 23:00:00+00:00,2025-01-26 01:00:00+02:00,1,2025-01-25
sensor.lounge_airq_sen55_temperature,26,2025-01-26 00:00:00+00:00,2025-01-26 02:00:00+02:00,2,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-26 01:00:00+00:00,2025-01-26 03:00:00+02:00,3,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-26 02:00:00+00:00,2025-01-26 04:00:00+02:00,4,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-26 03:00:00+00:00,2025-01-26 05:00:00+02:00,5,2025-01-25
sensor.lounge_airq_sen55_temperature,25,2025-01-26 04:00:00+00:00,2025-01-26 06:00:00+02:00,6,2025-01-25
sensor.lounge_airq_sen55_temperature,26,2025-01-26 20:00:00+00:00,2025-01-26 22:00:00+02:00,22,2025-01-26
sensor.lounge_airq_sen55_temperature,26,2025-01-26 21:00:00+00:00,2025-01-26 23:00:00+02:00,23,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-26 22:00:00+00:00,2025-01-27 00:00:00+02:00,0,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-26 23:00:00+00:00,2025-01-27 01:00:00+02:00,1,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 00:00:00+00:00,2025-01-27 02:00:00+02:00,2,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 01:00:00+00:00,2025-01-27 03:00:00+02:00,3,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 02:00:00+00:00,2025-01-27 04:00:00+02:00,4,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 03:00:00+00:00,2025-01-27 05:00:00+02:00,5,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 04:00:00+00:00,2025-01-27 06:00:00+02:00,6,2025-01-26
sensor.lounge_airq_sen55_temperature,25,2025-01-27 20:00:00+00:00,2025-01-27 22:00:00+02:00,22,2025-01-27
sensor.lounge_airq_sen55_temperature,25,2025-01-27 21:00:00+00:00,2025-01-27 23:00:00+02:00,23,2025-01-27
sensor.lounge_airq_sen55_temperature,25,2025-01-27 22:00:00+00:00,2025-01-28 00:00:00+02:00,0,2025-01-27
sensor.lounge_airq_sen55_temperature,25,2025-01-27 23:00:00+00:00,2025-01-28 01:00:00+02:00,1,2025-01-27
sensor.lounge_airq_sen55_temperature,24,2025-01-28 00:00:00+00:00,2025-01-28 02:00:00+02:00,2,2025-01-27
sensor.lounge_airq_sen55_temperature,24,2025-01-28 01:00:00+00:00,2025-01-28 03:00:00+02:00,3,2025-01-27
sensor.lounge_airq_sen55_temperature,24,2025-01-28 02:00:00+00:00,2025-01-28 04:00:00+02:00,4,2025-01-27
sensor.lounge_airq_sen55_temperature,24,2025-01-28 03:00:00+00:00,2025-01-28 05:00:00+02:00,5,2025-01-27
sensor.lounge_airq_sen55_temperature,24,2025-01-28 04:00:00+00:00,2025-01-28 06:00:00+02:00,6,2025-01-27
sensor.lounge_airq_sen55_temperature,26,2025-01-28 20:00:00+00:00,2025-01-28 22:00:00+02:00,22,2025-01-28
sensor.lounge_airq_sen55_temperature,26,2025-01-28 21:00:00+00:00,2025-01-28 23:00:00+02:00,23,2025-01-28
sensor.lounge_airq_sen55_temperature,26,2025-01-28 22:00:00+00:00,2025-01-29 00:00:00+02:00,0,2025-01-28
sensor.lounge_airq_sen55_temperature,26,2025-01-28 23:00:00+00:00,2025-01-29 01:00:00+02:00,1,2025-01-28
sensor.lounge_airq_sen55_temperature,25,2025-01-29 00:00:00+00:00,2025-01-29 02:00:00+02:00,2,2025-01-28
sensor.lounge_airq_sen55_temperature,25,2025-01-29 01:00:00+00:00,2025-01-29 03:00:00+02:00,3,2025-01-28
sensor.lounge_airq_sen55_temperature,25,2025-01-29 02:00:00+00:00,2025-01-29 04:00:00+02:00,4,2025-01-28
sensor.lounge_airq_sen55_temperature,25,2025-01-29 03:00:00+00:00,2025-01-29 05:00:00+02:00,5,2025-01-28
sensor.lounge_airq_sen55_temperature,25,2025-01-29 04:00:00+00:00,2025-01-29 06:00:00+02:00,6,2025-01-28
sensor.lounge_airq_sen55_temperature,26,2025-01-29 20:00:00+00:00,2025-01-29 22:00:00+02:00,22,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-29 21:00:00+00:00,2025-01-29 23:00:00+02:00,23,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-29 22:00:00+00:00,2025-01-30 00:00:00+02:00,0,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-29 23:00:00+00:00,2025-01-30 01:00:00+02:00,1,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 00:00:00+00:00,2025-01-30 02:00:00+02:00,2,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 01:00:00+00:00,2025-01-30 03:00:00+02:00,3,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 02:00:00+00:00,2025-01-30 04:00:00+02:00,4,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 03:00:00+00:00,2025-01-30 05:00:00+02:00,5,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 04:00:00+00:00,2025-01-30 06:00:00+02:00,6,2025-01-29
sensor.lounge_airq_sen55_temperature,26,2025-01-30 20:00:00+00:00,2025-01-30 22:00:00+02:00,22,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-30 21:00:00+00:00,2025-01-30 23:00:00+02:00,23,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-30 22:00:00+00:00,2025-01-31 00:00:00+02:00,0,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-30 23:00:00+00:00,2025-01-31 01:00:00+02:00,1,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 00:00:00+00:00,2025-01-31 02:00:00+02:00,2,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 01:00:00+00:00,2025-01-31 03:00:00+02:00,3,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 02:00:00+00:00,2025-01-31 04:00:00+02:00,4,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 03:00:00+00:00,2025-01-31 05:00:00+02:00,5,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 04:00:00+00:00,2025-01-31 06:00:00+02:00,6,2025-01-30
sensor.lounge_airq_sen55_temperature,26,2025-01-31 20:00:00+00:00,2025-01-31 22:00:00+02:00,22,2025-01-31
sensor.lounge_airq_sen55_temperature,26,2025-01-31 21:00:00+00:00,2025-01-31 23:00:00+02:00,23,2025-01-31
sensor.lounge_airq_sen55_temperature,26,2025-01-31 22:00:00+00:00,2025-02-01 00:00:00+02:00,0,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-01-31 23:00:00+00:00,2025-02-01 01:00:00+02:00,1,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 00:00:00+00:00,2025-02-01 02:00:00+02:00,2,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 01:00:00+00:00,2025-02-01 03:00:00+02:00,3,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 02:00:00+00:00,2025-02-01 04:00:00+02:00,4,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 03:00:00+00:00,2025-02-01 05:00:00+02:00,5,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 04:00:00+00:00,2025-02-01 06:00:00+02:00,6,2025-01-31
sensor.lounge_airq_sen55_temperature,25,2025-02-01 20:00:00+00:00,2025-02-01 22:00:00+02:00,22,2025-02-01
sensor.lounge_airq_sen55_temperature,25,2025-02-01 21:00:00+00:00,2025-02-01 23:00:00+02:00,23,2025-02-01
sensor.lounge_airq_sen55_temperature,25,2025-02-01 22:00:00+00:00,2025-02-02 00:00:00+02:00,0,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-01 23:00:00+00:00,2025-02-02 01:00:00+02:00,1,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-02 00:00:00+00:00,2025-02-02 02:00:00+02:00,2,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-02 01:00:00+00:00,2025-02-02 03:00:00+02:00,3,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-02 02:00:00+00:00,2025-02-02 04:00:00+02:00,4,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-02 03:00:00+00:00,2025-02-02 05:00:00+02:00,5,2025-02-01
sensor.lounge_airq_sen55_temperature,24,2025-02-02 04:00:00+00:00,2025-02-02 06:00:00+02:00,6,2025-02-01
sensor.lounge_airq_sen55_temperature,26,2025-02-02 20:00:00+00:00,2025-02-02 22:00:00+02:00,22,2025-02-02
sensor.lounge_airq_sen55_temperature,25,2025-02-02 21:00:00+00:00,2025-02-02 23:00:00+02:00,23,2025-02-02
sensor.lounge_airq_sen55_temperature,25,2025-02-02 22:00:00+00:00,2025-02-03 00:00:00+02:00,0,2025-02-02
sensor.lounge_airq_sen55_temperature,24,2025-02-02 23:00:00+00:00,2025-02-03 01:00:00+02:00,1,2025-02-02
sensor.lounge_airq_sen55_temperature,24,2025-02-03 00:00:00+00:00,2025-02-03 02:00:00+02:00,2,2025-02-02
